endTime,artistName,trackName,msPlayed
2019-12-17 12:12,Rayland Baxter,Willy's Song,223546
2019-12-17 12:16,Unknown Mortal Orchestra,Hunnybee,268333
2019-12-17 12:20,Houndmouth,Black Gold,220613
2019-12-17 12:23,Dae Zhen,Smooth,171608
2019-12-17 12:26,Moon Taxi,Morocco,208053
2019-12-17 12:30,Okey Dokey,Wavy Gravy,227280
2019-12-17 12:33,Grapetooth,Trouble,192746
2019-12-17 12:37,Cautious Clay,Joshua Tree,197551
2019-12-17 12:43,LAW,Good Thing / Liquor Store,381570
2019-12-17 12:46,Susto,Cosmic Cowboy,170160
2019-12-17 12:49,Sol,The Kids,195880
2019-12-17 12:52,Anderson .Paak,Celebrate,199148
2019-12-17 12:57,Dem Atlas,Gratitude,277706
2019-12-17 13:01,Hippo Campus,Suicide Saturday,212885
2019-12-17 13:04,Vulfpeck,Baby I Don’t Know Oh Oh (feat. Charles Jones),208954
2019-12-17 13:08,The Supervillains,Movin' out (Anthony's Song),217466
2019-12-17 13:12,Local Natives,Coins,237693
2019-12-17 13:16,The Arcs,Tomato Can,260108
2019-12-17 13:20,Fruit Bats,The Rock Doc,221254
2019-12-17 13:23,Strawberry Girls,Thank God (feat. Nic Newsham & Kathleen Delano),210237
2019-12-17 13:28,Underground Springhouse,Joyfell,308798
2019-12-17 13:31,The Sloppy Boys,Pass That Doobie,126668
2019-12-17 13:35,alt-J,Deadcrush (feat. Danny Brown) - Alchemist x Trooko Version,243573
2019-12-17 13:39,James Supercave,Chairman Gou,241520
2019-12-17 13:43,Psychedelic Porn Crumpets,Dependant on Mary,287440
2019-12-17 13:47,Wilderado,Rubble To Rubble,204000
2019-12-17 13:51,The Nick Hexum Quintet,Once in Your Life,263573
2019-12-17 13:55,G. Love & Special Sauce,Honey Bee,221440
2019-12-17 14:00,Billy,Calypso,285226
2019-12-17 14:05,Spiritual Rez,Bring It On,289320
2019-12-17 14:08,Rayland Baxter,Willy's Song,223546
2019-12-17 14:13,Unknown Mortal Orchestra,Hunnybee,268333
2019-12-17 14:16,Houndmouth,Black Gold,220613
2019-12-17 14:19,Dae Zhen,Smooth,171608
2019-12-17 14:23,Moon Taxi,Morocco,208053
2019-12-17 14:27,Okey Dokey,Wavy Gravy,227280
2019-12-17 14:30,Grapetooth,Trouble,192746
2019-12-17 14:33,Cautious Clay,Joshua Tree,197551
2019-12-17 14:40,LAW,Good Thing / Liquor Store,381570
2019-12-17 14:42,Susto,Cosmic Cowboy,170160
2019-12-17 14:46,Sol,The Kids,195880
2019-12-17 14:49,Anderson .Paak,Celebrate,199148
2019-12-17 14:53,Dem Atlas,Gratitude,253229
2019-12-17 16:53,Dem Atlas,Gratitude,24485
2019-12-17 16:57,Hippo Campus,Suicide Saturday,212885
2019-12-17 17:00,Vulfpeck,Baby I Don’t Know Oh Oh (feat. Charles Jones),208954
2019-12-17 17:04,The Supervillains,Movin' out (Anthony's Song),217466
2019-12-17 17:08,Local Natives,Coins,237693
2019-12-17 17:12,The Arcs,Tomato Can,260108
2019-12-17 17:16,Fruit Bats,The Rock Doc,221254
2019-12-17 17:20,Strawberry Girls,Thank God (feat. Nic Newsham & Kathleen Delano),210237
2019-12-17 17:25,Underground Springhouse,Joyfell,308798
2019-12-17 17:27,The Sloppy Boys,Pass That Doobie,126668
2019-12-17 17:31,alt-J,Deadcrush (feat. Danny Brown) - Alchemist x Trooko Version,243573
2019-12-17 17:35,James Supercave,Chairman Gou,241520
2019-12-17 21:20,Rayland Baxter,Willy's Song,223546
2019-12-17 21:24,Unknown Mortal Orchestra,Hunnybee,268333
2019-12-17 21:28,Houndmouth,Black Gold,220613
2019-12-17 21:31,Dae Zhen,Smooth,171608
2019-12-17 21:34,Moon Taxi,Morocco,208053
2019-12-17 21:38,Okey Dokey,Wavy Gravy,227280
2019-12-18 00:28,Grapetooth,Trouble,192746
2019-12-18 00:31,Cautious Clay,Joshua Tree,197551
2019-12-18 00:34,LAW,Good Thing / Liquor Store,176170
2019-12-18 11:18,Psychedelic Porn Crumpets,Dependant on Mary,287440
2019-12-18 11:22,Wilderado,Rubble To Rubble,204000
2019-12-18 11:26,The Nick Hexum Quintet,Once in Your Life,263573
2019-12-18 11:30,G. Love & Special Sauce,Honey Bee,221440
2019-12-18 11:35,Billy,Calypso,285226
2019-12-18 11:39,Spiritual Rez,Bring It On,289320
2019-12-18 11:43,Rayland Baxter,Willy's Song,223546
2019-12-18 11:48,Unknown Mortal Orchestra,Hunnybee,268333
2019-12-18 11:51,Houndmouth,Black Gold,220613
2019-12-18 11:54,Dae Zhen,Smooth,171608
2019-12-18 11:58,Moon Taxi,Morocco,208053
2019-12-18 12:01,Okey Dokey,Wavy Gravy,227280
2019-12-18 12:05,Grapetooth,Trouble,192746
2019-12-18 12:08,Cautious Clay,Joshua Tree,197551
2019-12-18 12:14,LAW,Good Thing / Liquor Store,381570
2019-12-18 12:17,Susto,Cosmic Cowboy,170160
2019-12-18 12:21,Sol,The Kids,195880
2019-12-18 12:24,Anderson .Paak,Celebrate,199148
2019-12-18 12:29,Dem Atlas,Gratitude,277706
2019-12-18 12:33,Hippo Campus,Suicide Saturday,212885
2019-12-18 12:36,Vulfpeck,Baby I Don’t Know Oh Oh (feat. Charles Jones),208954
2019-12-18 12:40,The Supervillains,Movin' out (Anthony's Song),217466
2019-12-18 12:44,Local Natives,Coins,237693
2019-12-18 12:48,The Arcs,Tomato Can,260108
2019-12-18 12:52,Fruit Bats,The Rock Doc,221254
2019-12-18 12:55,Strawberry Girls,Thank God (feat. Nic Newsham & Kathleen Delano),210237
2019-12-18 13:00,Underground Springhouse,Joyfell,308798
2019-12-18 13:03,The Sloppy Boys,Pass That Doobie,126668
2019-12-18 13:07,alt-J,Deadcrush (feat. Danny Brown) - Alchemist x Trooko Version,243573
2019-12-18 13:11,James Supercave,Chairman Gou,241520
2019-12-18 13:15,Psychedelic Porn Crumpets,Dependant on Mary,287440
2019-12-18 13:19,Wilderado,Rubble To Rubble,204000
2019-12-18 13:23,The Nick Hexum Quintet,Once in Your Life,263573
2019-12-18 13:27,G. Love & Special Sauce,Honey Bee,221440
2019-12-18 13:32,Billy,Calypso,285226
2019-12-18 13:37,Spiritual Rez,Bring It On,289320
2019-12-18 13:40,Rayland Baxter,Willy's Song,223546
2019-12-18 13:45,Unknown Mortal Orchestra,Hunnybee,268333
2019-12-18 13:48,Houndmouth,Black Gold,220613
2019-12-18 13:51,Dae Zhen,Smooth,171608
2019-12-18 14:01,Moon Taxi,Morocco,208053
2019-12-18 14:06,Okey Dokey,Wavy Gravy,227280
2019-12-18 14:09,Grapetooth,Trouble,192746
2019-12-18 14:12,Cautious Clay,Joshua Tree,197551
2019-12-18 14:19,LAW,Good Thing / Liquor Store,381570
2019-12-18 14:22,Susto,Cosmic Cowboy,170160
2019-12-18 14:25,Sol,The Kids,195880
2019-12-18 14:29,Anderson .Paak,Celebrate,199148
2019-12-18 14:33,Dem Atlas,Gratitude,277706
2019-12-18 14:37,Hippo Campus,Suicide Saturday,212885
2019-12-18 14:40,Vulfpeck,Baby I Don’t Know Oh Oh (feat. Charles Jones),208954
2019-12-18 14:44,The Supervillains,Movin' out (Anthony's Song),217466
2019-12-18 14:48,Local Natives,Coins,237693
2019-12-18 14:52,The Arcs,Tomato Can,260108
2019-12-18 14:54,Fruit Bats,The Rock Doc,93334
2019-12-18 19:38,Wilderado,Rubble To Rubble,204000
2019-12-18 19:44,Mt. Joy,Julia,105511
2019-12-18 19:59,Susto,Cosmic Cowboy,3541
2019-12-18 19:59,LAW,Good Thing / Liquor Store,3306
2019-12-18 20:03,Anderson .Paak,Celebrate,199148
2019-12-18 20:07,Dem Atlas,Gratitude,277706
2019-12-18 20:11,Hippo Campus,Suicide Saturday,212885
2019-12-18 20:14,Vulfpeck,Baby I Don’t Know Oh Oh (feat. Charles Jones),208954
2019-12-18 20:18,The Supervillains,Movin' out (Anthony's Song),217466
2019-12-18 20:30,Local Natives,Coins,8078
2019-12-18 20:35,The Arcs,Tomato Can,260108
2019-12-18 20:39,Fruit Bats,The Rock Doc,221254
2019-12-18 20:43,Strawberry Girls,Thank God (feat. Nic Newsham & Kathleen Delano),210237
2019-12-18 22:03,Underground Springhouse,Joyfell,308798
2019-12-18 22:05,The Sloppy Boys,Pass That Doobie,140843
2019-12-18 22:09,alt-J,Deadcrush (feat. Danny Brown) - Alchemist x Trooko Version,243573
2019-12-18 22:13,James Supercave,Chairman Gou,241520
2019-12-18 22:18,Psychedelic Porn Crumpets,Dependant on Mary,287440
2019-12-18 22:21,Wilderado,Rubble To Rubble,204000
2019-12-18 22:26,The Nick Hexum Quintet,Once in Your Life,263573
2019-12-18 22:30,G. Love & Special Sauce,Honey Bee,221440
2019-12-18 22:35,Billy,Calypso,285226
2019-12-18 22:40,Spiritual Rez,Bring It On,289320
2019-12-18 23:00,Rayland Baxter,Willy's Song,223546
2019-12-18 23:04,Unknown Mortal Orchestra,Hunnybee,268333
2019-12-18 23:08,Houndmouth,Black Gold,220613
2019-12-18 23:11,Dae Zhen,Smooth,171608
2019-12-19 00:41,Moon Taxi,Morocco,267270
2019-12-19 00:44,Okey Dokey,Wavy Gravy,227280
2019-12-19 01:19,Grapetooth,Trouble,20402
2019-12-19 01:19,Grapetooth,Trouble,171478
2019-12-19 01:20,Cautious Clay,Joshua Tree,25467
2019-12-19 01:21,The Sloppy Boys,Pass That Doobie,103421
2019-12-19 01:23,alt-J,Deadcrush (feat. Danny Brown) - Alchemist x Trooko Version,104443
2019-12-19 01:27,James Supercave,Chairman Gou,241520
2019-12-19 01:29,Psychedelic Porn Crumpets,Dependant on Mary,97896
2019-12-19 11:27,Underground Springhouse,Joyfell,86520
2019-12-19 11:30,Strawberry Girls,Thank God (feat. Nic Newsham & Kathleen Delano),210237
2019-12-19 11:34,James Supercave,Chairman Gou,241520
2019-12-19 11:39,Spiritual Rez,Bring It On,289320
2019-12-19 11:44,The Nick Hexum Quintet,Once in Your Life,263573
2019-12-19 11:47,Houndmouth,Black Gold,220613
2019-12-19 11:52,Billy,Calypso,285226
2019-12-19 11:56,alt-J,Deadcrush (feat. Danny Brown) - Alchemist x Trooko Version,243573
2019-12-19 12:00,Okey Dokey,Wavy Gravy,227280
2019-12-19 12:03,Moon Taxi,Morocco,208053
2019-12-19 12:07,G. Love & Special Sauce,Honey Bee,221440
2019-12-19 12:10,Grapetooth,Trouble,192746
2019-12-19 12:12,The Sloppy Boys,Pass That Doobie,126668
2019-12-19 12:17,Dem Atlas,Gratitude,277706
2019-12-19 12:22,Psychedelic Porn Crumpets,Dependant on Mary,287440
2019-12-19 12:25,Vulfpeck,Baby I Don’t Know Oh Oh (feat. Charles Jones),208954
2019-12-19 12:30,Unknown Mortal Orchestra,Hunnybee,268333
2019-12-19 12:33,Hippo Campus,Suicide Saturday,212885
2019-12-19 12:37,Anderson .Paak,Celebrate,199148
2019-12-19 12:40,Susto,Cosmic Cowboy,170160
2019-12-19 12:43,Rayland Baxter,Willy's Song,223546
2019-12-19 12:46,Dae Zhen,Smooth,171608
2019-12-19 12:50,The Supervillains,Movin' out (Anthony's Song),217466
2019-12-19 12:53,Cautious Clay,Joshua Tree,197551
2019-12-19 12:58,The Arcs,Tomato Can,260108
2019-12-19 13:01,Local Natives,Coins,237693
2019-12-19 13:08,LAW,Good Thing / Liquor Store,381570
2019-12-19 13:12,Fruit Bats,The Rock Doc,221254
2019-12-19 13:15,Wilderado,Rubble To Rubble,204000
2019-12-19 13:18,Sol,The Kids,195880
2019-12-19 13:27,Underground Springhouse,Joyfell,308798
2019-12-19 13:31,Strawberry Girls,Thank God (feat. Nic Newsham & Kathleen Delano),210237
2019-12-19 13:35,James Supercave,Chairman Gou,241520
2019-12-19 13:40,Spiritual Rez,Bring It On,289320
2019-12-19 13:44,The Nick Hexum Quintet,Once in Your Life,263573
2019-12-19 13:48,Houndmouth,Black Gold,220613
2019-12-19 13:53,Billy,Calypso,285226
2019-12-19 13:57,alt-J,Deadcrush (feat. Danny Brown) - Alchemist x Trooko Version,243573
2019-12-19 14:01,Okey Dokey,Wavy Gravy,227280
2019-12-19 14:04,Moon Taxi,Morocco,208053
2019-12-19 14:08,G. Love & Special Sauce,Honey Bee,221440
2019-12-19 14:11,Grapetooth,Trouble,192746
2019-12-19 14:13,The Sloppy Boys,Pass That Doobie,126668
2019-12-19 14:18,Dem Atlas,Gratitude,277706
2019-12-19 14:22,Psychedelic Porn Crumpets,Dependant on Mary,287440
2019-12-19 14:26,Vulfpeck,Baby I Don’t Know Oh Oh (feat. Charles Jones),208954
2019-12-19 14:30,Unknown Mortal Orchestra,Hunnybee,268333
2019-12-19 14:34,Hippo Campus,Suicide Saturday,212885
2019-12-19 14:37,Anderson .Paak,Celebrate,199148
2019-12-19 14:40,Susto,Cosmic Cowboy,170160
2019-12-19 14:44,Rayland Baxter,Willy's Song,223546
2019-12-19 14:47,Dae Zhen,Smooth,171608
2019-12-19 14:50,The Supervillains,Movin' out (Anthony's Song),217466
2019-12-19 14:54,Cautious Clay,Joshua Tree,197551
2019-12-19 14:58,The Arcs,Tomato Can,260108
2019-12-19 14:59,Local Natives,Coins,44949
2019-12-19 17:14,Local Natives,Coins,192993
2019-12-19 17:20,LAW,Good Thing / Liquor Store,381570
2019-12-19 17:24,Fruit Bats,The Rock Doc,221254
2019-12-19 17:27,Wilderado,Rubble To Rubble,204000
2019-12-19 17:31,Sol,The Kids,195880
2019-12-19 17:36,Underground Springhouse,Joyfell,308798
2019-12-19 17:39,Strawberry Girls,Thank God (feat. Nic Newsham & Kathleen Delano),210237
2019-12-19 17:42,James Supercave,Chairman Gou,172069
2019-12-19 22:09,Psychedelic Porn Crumpets,Dependant on Mary,189539
2019-12-19 22:13,Wilderado,Rubble To Rubble,204000
2019-12-19 22:19,The Nick Hexum Quintet,Once in Your Life,157724
2019-12-20 02:12,G. Love & Special Sauce,Honey Bee,221440
2019-12-20 02:17,Billy,Calypso,285226
2019-12-20 11:05,James Supercave,Chairman Gou,69449
2019-12-20 11:09,Spiritual Rez,Bring It On,289320
2019-12-20 11:14,The Nick Hexum Quintet,Once in Your Life,263573
2019-12-20 11:17,Houndmouth,Black Gold,220613
2019-12-20 11:22,Billy,Calypso,285226
2019-12-20 11:26,alt-J,Deadcrush (feat. Danny Brown) - Alchemist x Trooko Version,243573
2019-12-20 11:30,Okey Dokey,Wavy Gravy,227280
2019-12-20 11:34,Moon Taxi,Morocco,208053
2019-12-20 11:37,G. Love & Special Sauce,Honey Bee,221440
2019-12-20 11:40,Grapetooth,Trouble,192746
2019-12-20 11:43,The Sloppy Boys,Pass That Doobie,126668
2019-12-20 11:47,Dem Atlas,Gratitude,277706
2019-12-20 11:52,Psychedelic Porn Crumpets,Dependant on Mary,287440
2019-12-20 11:56,Vulfpeck,Baby I Don’t Know Oh Oh (feat. Charles Jones),208954
2019-12-20 12:00,Unknown Mortal Orchestra,Hunnybee,268333
2019-12-20 12:04,Hippo Campus,Suicide Saturday,212885
2019-12-20 12:07,Anderson .Paak,Celebrate,199148
2019-12-20 12:10,Susto,Cosmic Cowboy,170160
2019-12-20 12:13,Rayland Baxter,Willy's Song,223546
2019-12-20 12:16,Dae Zhen,Smooth,171608
2019-12-20 12:20,The Supervillains,Movin' out (Anthony's Song),217466
2019-12-20 12:23,Cautious Clay,Joshua Tree,197551
2019-12-20 12:28,The Arcs,Tomato Can,260108
2019-12-20 12:32,Local Natives,Coins,237693
2019-12-20 12:38,LAW,Good Thing / Liquor Store,381570
2019-12-20 12:42,Fruit Bats,The Rock Doc,221254
2019-12-20 12:45,Wilderado,Rubble To Rubble,204000
2019-12-20 12:48,Sol,The Kids,195880
2019-12-20 12:53,Underground Springhouse,Joyfell,282361
2019-12-20 12:57,Strawberry Girls,Thank God (feat. Nic Newsham & Kathleen Delano),210237
2019-12-20 13:01,James Supercave,Chairman Gou,241520
2019-12-20 13:05,Spiritual Rez,Bring It On,289320
2019-12-20 13:10,The Nick Hexum Quintet,Once in Your Life,263573
2019-12-20 13:13,Houndmouth,Black Gold,220613
2019-12-20 13:18,Billy,Calypso,285226
2019-12-20 13:22,alt-J,Deadcrush (feat. Danny Brown) - Alchemist x Trooko Version,243573
2019-12-20 13:26,Okey Dokey,Wavy Gravy,227280
2019-12-20 13:30,Moon Taxi,Morocco,208053
2019-12-20 13:33,G. Love & Special Sauce,Honey Bee,221440
2019-12-20 13:36,Grapetooth,Trouble,192746
2019-12-20 13:37,The Sloppy Boys,Pass That Doobie,19289
2019-12-20 13:41,Dem Atlas,Gratitude,277706
2019-12-20 13:46,Psychedelic Porn Crumpets,Dependant on Mary,287440
2019-12-20 13:50,Vulfpeck,Baby I Don’t Know Oh Oh (feat. Charles Jones),208954
2019-12-20 13:54,Unknown Mortal Orchestra,Hunnybee,268333
2019-12-20 13:58,Hippo Campus,Suicide Saturday,212885
2019-12-20 14:01,Anderson .Paak,Celebrate,199148
2019-12-20 14:04,Susto,Cosmic Cowboy,170160
2019-12-20 14:08,Rayland Baxter,Willy's Song,223546
2019-12-20 14:11,Dae Zhen,Smooth,171608
2019-12-20 14:14,The Supervillains,Movin' out (Anthony's Song),217466
2019-12-20 14:18,Cautious Clay,Joshua Tree,197551
2019-12-20 14:22,The Arcs,Tomato Can,260108
2019-12-20 14:26,Local Natives,Coins,237693
2019-12-20 14:32,LAW,Good Thing / Liquor Store,381570
2019-12-20 14:36,Fruit Bats,The Rock Doc,221254
2019-12-20 14:39,Wilderado,Rubble To Rubble,204000
2019-12-20 14:43,Sol,The Kids,195880
2019-12-20 14:47,Underground Springhouse,Joyfell,280702
2019-12-20 14:51,Strawberry Girls,Thank God (feat. Nic Newsham & Kathleen Delano),210237
2019-12-20 14:55,James Supercave,Chairman Gou,241520
2019-12-20 14:57,Spiritual Rez,Bring It On,133216
2019-12-20 16:57,Spiritual Rez,Bring It On,156111
2019-12-20 17:01,The Nick Hexum Quintet,Once in Your Life,263573
2019-12-20 17:05,Houndmouth,Black Gold,220613
2019-12-20 17:10,Billy,Calypso,285226
2019-12-20 17:14,alt-J,Deadcrush (feat. Danny Brown) - Alchemist x Trooko Version,243573
2019-12-20 17:17,Okey Dokey,Wavy Gravy,227280
2019-12-20 17:21,Moon Taxi,Morocco,208053
2019-12-20 17:25,G. Love & Special Sauce,Honey Bee,221440
2019-12-20 17:28,Grapetooth,Trouble,192746
2019-12-20 17:30,The Sloppy Boys,Pass That Doobie,126668
2019-12-20 17:35,Dem Atlas,Gratitude,277706
2019-12-20 17:36,Psychedelic Porn Crumpets,Dependant on Mary,95005
2019-12-20 19:28,Spiritual Rez,Bring It On,289320
2019-12-20 19:32,Rayland Baxter,Willy's Song,223546
2019-12-20 19:48,Unknown Mortal Orchestra,Hunnybee,55768
2019-12-20 19:52,Houndmouth,Black Gold,220613
2019-12-20 19:55,Dae Zhen,Smooth,171608
2019-12-20 19:59,Moon Taxi,Morocco,208053
2019-12-20 20:02,Okey Dokey,Wavy Gravy,227280
2019-12-20 20:06,Grapetooth,Trouble,192746
2019-12-20 20:09,Cautious Clay,Joshua Tree,197551
2019-12-20 20:15,LAW,Good Thing / Liquor Store,381570
2019-12-20 20:18,Susto,Cosmic Cowboy,170160
2019-12-20 20:25,Sol,The Kids,195880
2019-12-20 20:28,Anderson .Paak,Celebrate,199148
2019-12-20 20:33,Dem Atlas,Gratitude,277706
2019-12-20 20:37,Hippo Campus,Suicide Saturday,212885
2019-12-20 20:40,Vulfpeck,Baby I Don’t Know Oh Oh (feat. Charles Jones),208954
2019-12-20 20:44,The Supervillains,Movin' out (Anthony's Song),217466
2019-12-20 20:48,Local Natives,Coins,237693
2019-12-20 20:52,The Arcs,Tomato Can,260108
2019-12-20 20:56,Fruit Bats,The Rock Doc,221254
2019-12-20 20:59,Strawberry Girls,Thank God (feat. Nic Newsham & Kathleen Delano),210237
2019-12-20 21:04,Underground Springhouse,Joyfell,308798
2019-12-20 21:05,The Sloppy Boys,Pass That Doobie,49075
2019-12-20 21:09,alt-J,Deadcrush (feat. Danny Brown) - Alchemist x Trooko Version,243573
2019-12-20 21:13,James Supercave,Chairman Gou,241520
2019-12-20 21:18,Psychedelic Porn Crumpets,Dependant on Mary,287440
2019-12-20 21:22,Wilderado,Rubble To Rubble,204000
2019-12-20 21:26,The Nick Hexum Quintet,Once in Your Life,263573
2019-12-20 21:30,G. Love & Special Sauce,Honey Bee,221440
2019-12-20 21:35,Billy,Calypso,285226
2019-12-20 21:39,Spiritual Rez,Bring It On,289320
2019-12-20 21:43,Rayland Baxter,Willy's Song,223546
2019-12-20 23:25,Unknown Mortal Orchestra,Hunnybee,133522
2019-12-20 23:29,Houndmouth,Black Gold,220613
2019-12-20 23:32,Dae Zhen,Smooth,171608
2019-12-20 23:35,Moon Taxi,Morocco,208053
2019-12-20 23:42,Okey Dokey,Wavy Gravy,227280
2019-12-20 23:45,Grapetooth,Trouble,192746
2019-12-20 23:49,Cautious Clay,Joshua Tree,197551
2019-12-20 23:55,LAW,Good Thing / Liquor Store,381570
2019-12-20 23:58,Susto,Cosmic Cowboy,170160
2019-12-21 00:21,Anderson .Paak,Celebrate,199148
2019-12-21 00:43,Dem Atlas,Gratitude,115185
2019-12-21 00:47,Hippo Campus,Suicide Saturday,212885
2019-12-21 00:49,Vulfpeck,Baby I Don’t Know Oh Oh (feat. Charles Jones),75842
2019-12-21 00:52,The Supervillains,Movin' out (Anthony's Song),61207
2019-12-21 00:56,Local Natives,Coins,237693
2019-12-21 00:57,The Arcs,Tomato Can,84192
2019-12-21 01:01,Fruit Bats,The Rock Doc,221254
2019-12-21 01:04,Strawberry Girls,Thank God (feat. Nic Newsham & Kathleen Delano),210237
2019-12-21 01:09,Underground Springhouse,Joyfell,263920
2019-12-21 13:14,James Supercave,Chairman Gou,241520
2019-12-21 13:18,alt-J,Deadcrush (feat. Danny Brown) - Alchemist x Trooko Version,243573
2019-12-21 13:24,Psychedelic Porn Crumpets,Dependant on Mary,287440
2019-12-21 13:26,The Sloppy Boys,Pass That Doobie,126668
2019-12-21 13:29,Wilderado,Rubble To Rubble,199760
2019-12-21 13:32,Caamp,All the Debts I Owe,193048
2019-12-21 13:34,Caamp,Great Heights,1002
2019-12-21 13:34,Caamp,"So Long, Honey",746
2019-12-21 13:34,Caamp,Vagabond,118460
2019-12-21 13:34,Caamp,Iffy,3029
2019-12-21 13:36,Caamp,See the World,102564
2019-12-21 13:38,Caamp,Mockingbird Song,132403
2019-12-21 13:59,Caamp,Ohio,2709
2019-12-21 13:59,Caamp,John Henry,41683
2019-12-21 14:02,Caamp,I Keep Going,166000
2019-12-21 14:03,Caamp,Ohio,41685
2019-12-21 19:04,Michael Bublé,White Christmas (with Shania Twain),216626
2019-12-21 19:07,Elvis Presley,O Little Town of Bethlehem,155493
2019-12-21 19:10,Nat King Cole,The Christmas Song (Merry Christmas To You),192160
2019-12-21 19:13,Sia,Ho Ho Ho,205626
2019-12-21 19:16,Frank Sinatra,It Came Upon A Midnight Clear - Remastered 1999,168933
2019-12-21 19:21,Michael Bublé,I'll Be Home for Christmas,264826
2019-12-21 19:22,Idina Menzel,Baby It's Cold Outside (duet with Michael Bublé),56916
2019-12-21 19:24,Sam Smith,Have Yourself A Merry Little Christmas,170964
2019-12-21 19:28,Sia,Snowflake,242866
2019-12-21 19:32,Wilderado,Rubble To Rubble,204000
2019-12-21 19:34,Bing Crosby,Rudolph the Red-Nosed Reindeer,133800
2019-12-21 19:36,Frank Sinatra,I'll Be Home For Christmas (If Only In My Dreams) - Remastered 1999,91018
2019-12-21 19:40,Michael Bublé,Santa Baby,231626
2019-12-21 19:41,Gwen Stefani,You Make It Feel Like Christmas (feat. Blake Shelton),65460
2019-12-21 19:43,Vince Guaraldi Trio,Christmas Time Is Here - Vocal,166386
2019-12-21 19:46,The Ronettes,Frosty the Snowman,136306
2019-12-21 19:49,Sia,Santa's Coming For Us,205266
2019-12-21 19:52,Ariana Grande,True Love,166253
2019-12-21 19:54,Miley Cyrus,Rockin' Around The Christmas Tree,116546
2019-12-21 19:57,Coldplay,Christmas Lights,186970
2019-12-22 03:27,Wilderado,Rubble To Rubble,204000
2019-12-22 03:30,Mt. Joy,Julia,190453
2019-12-22 03:33,Michigan Rattlers,Drinking Song,171840
2019-12-22 03:36,Caamp,I Keep Going,166000
2019-12-22 03:38,RIZ LA VIE,Stay,107498
2019-12-22 12:48,Perfect Confusion,Make Peace and be Free,230880
2019-12-22 12:51,Carter Reeves,Alone Time,206666
2019-12-22 12:54,Caamp,All the Debts I Owe,193048
2019-12-22 12:57,Jake Quillin,Lay Down and Die,167213
2019-12-22 13:20,Pigeons Playing Ping Pong,Kiwi,213011
2019-12-22 13:22,Caamp,Vagabond,129463
2019-12-22 13:24,Caamp,Great Heights,138048
2019-12-22 13:29,Caamp,"So Long, Honey",291761
2019-12-22 13:35,Caamp,Iffy,236348
2019-12-22 13:37,Caamp,See the World,138451
2019-12-22 13:39,Caamp,Mockingbird Song,132403
2019-12-22 13:42,Caamp,John Henry,196028
2019-12-22 13:45,Caamp,Ohio,138543
2019-12-22 13:47,Caamp,I Keep Going,166000
2019-12-22 13:51,Caamp,Wolf Song,208760
2019-12-22 13:55,Yoke Lore,Goodpain,245084
2019-12-22 13:55,Fruit Bats,Absolute Loser,24079
2019-12-22 14:04,Pigeons Playing Ping Pong,Kiwi,509493
2019-12-22 14:08,Jake Quillin,Losing Sleep,254066
2019-12-22 14:15,Aaron Kamm and the One Drops,Make It Better,397266
2019-12-22 14:16,Magic City Hippies,Hush,56558
2019-12-22 14:20,The Floozies,Nothing to Lose,240000
2019-12-22 14:23,Magic City Hippies,Limestone,209164
2019-12-22 14:28,Pigeons Playing Ping Pong,Julia,313000
2019-12-22 14:33,The Rolling Stones,Beast Of Burden - Remastered,265173
2019-12-22 14:36,Generationals,TenTwentyTen,202613
2019-12-22 14:40,The Rolling Stones,Gimme Shelter,227433
2019-12-22 15:01,Caamp,All the Debts I Owe,193048
2019-12-22 15:03,Caamp,Vagabond,129463
2019-12-22 15:05,Caamp,Great Heights,87458
2019-12-22 15:07,Caamp,Great Heights,50586
2019-12-22 15:09,Caamp,"So Long, Honey",133872
2019-12-22 15:13,Caamp,Iffy,236348
2019-12-22 15:15,Caamp,See the World,138451
2019-12-22 15:18,Caamp,Mockingbird Song,132403
2019-12-22 15:21,Caamp,John Henry,196028
2019-12-22 15:23,Caamp,Ohio,138543
2019-12-22 16:31,Michael Bublé,Blue Christmas,221706
2019-12-22 16:35,Kylie Minogue,Santa Baby,202546
2019-12-22 16:38,Frank Sinatra,I'll Be Home For Christmas (If Only In My Dreams) - Remastered 1999,190093
2019-12-22 16:42,Coldplay,Christmas Lights,242495
2019-12-22 16:45,Sia,Everyday Is Christmas,203666
2019-12-22 16:48,Gene Autry,Frosty the Snowman (with The Cass County Boys) - 78rpm Version,173493
2019-12-22 16:51,Elvis Presley,Silent Night,145000
2019-12-22 16:54,Justin Bieber,Mistletoe,182946
2019-12-22 16:57,Carpenters,Silent Night,201040
2019-12-22 17:00,Frank Sinatra,The Christmas Waltz - Alternate Version/Remastered 1999,179333
2019-12-22 17:02,Straight No Chaser,Text Me Merry Christmas (feat. Kristen Bell),105275
2019-12-22 17:06,Mariah Carey,All I Want for Christmas Is You,241106
2019-12-22 17:07,Mary J. Blige,Do You Hear What I Hear?,93434
2019-12-22 17:10,Dean Martin,"Baby, It's Cold Outside",143733
2019-12-22 17:12,Frank Sinatra,Jingle Bells - Remastered 1999,120693
2019-12-22 17:16,Michael Bublé,White Christmas (with Shania Twain),216626
2019-12-22 18:04,Mariah Carey,Christmas (Baby Please Come Home),27264
2019-12-22 18:08,Caamp,Books,236094
2019-12-22 18:11,Jamestown Revival,California Dreamin',187149
